SA2_CODE,STATE,SA2_NAME,TIME,VALUE
11026,NSW,Moruya - Tuross Head,1993,6440
11026,NSW,Moruya - Tuross Head,1994,6690
11026,NSW,Moruya - Tuross Head,1995,6813
11026,NSW,Moruya - Tuross Head,1996,6962
11026,NSW,Moruya - Tuross Head,1997,7021
11026,NSW,Moruya - Tuross Head,1998,7100
11026,NSW,Moruya - Tuross Head,1999,7286
11026,NSW,Moruya - Tuross Head,2000,7323
11026,NSW,Moruya - Tuross Head,2001,7421
11026,NSW,Moruya - Tuross Head,2002,7568
11026,NSW,Moruya - Tuross Head,2003,7620
11026,NSW,Moruya - Tuross Head,2004,7628
11026,NSW,Moruya - Tuross Head,2005,7643
11026,NSW,Moruya - Tuross Head,2006,7640
11026,NSW,Moruya - Tuross Head,2007,7700
11026,NSW,Moruya - Tuross Head,2008,7725
11026,NSW,Moruya - Tuross Head,2009,7752
11026,NSW,Moruya - Tuross Head,2010,7816
11026,NSW,Moruya - Tuross Head,2011,7885
11026,NSW,Moruya - Tuross Head,2012,7890
11026,NSW,Moruya - Tuross Head,2013,7921
11026,NSW,Moruya - Tuross Head,2014,8004
11026,NSW,Moruya - Tuross Head,2015,8115
11026,NSW,Moruya - Tuross Head,2016,8186
11027,NSW,Narooma - Bermagui,1991,7438
11027,NSW,Narooma - Bermagui,1992,7565
11027,NSW,Narooma - Bermagui,1993,7651
11027,NSW,Narooma - Bermagui,1994,7745
11027,NSW,Narooma - Bermagui,1995,7802
11027,NSW,Narooma - Bermagui,1996,7889
11027,NSW,Narooma - Bermagui,1997,8035
11027,NSW,Narooma - Bermagui,1998,8272
11027,NSW,Narooma - Bermagui,1999,8298
11027,NSW,Narooma - Bermagui,2000,8518
11027,NSW,Narooma - Bermagui,2001,8684
11027,NSW,Narooma - Bermagui,2002,8790
11027,NSW,Narooma - Bermagui,2003,8848
11027,NSW,Narooma - Bermagui,2004,8935
11027,NSW,Narooma - Bermagui,2005,8914
11027,NSW,Narooma - Bermagui,2006,8902
11027,NSW,Narooma - Bermagui,2007,8864
11027,NSW,Narooma - Bermagui,2008,8846
11027,NSW,Narooma - Bermagui,2009,8860
11027,NSW,Narooma - Bermagui,2010,8949
11027,NSW,Narooma - Bermagui,2011,8982
11027,NSW,Narooma - Bermagui,2012,8962
11027,NSW,Narooma - Bermagui,2013,8913
11027,NSW,Narooma - Bermagui,2014,8942
11027,NSW,Narooma - Bermagui,2015,8987
11027,NSW,Narooma - Bermagui,2016,8960
11028,NSW,Avoca Beach - Copacabana,1991,5668
11028,NSW,Avoca Beach - Copacabana,1992,5815
11028,NSW,Avoca Beach - Copacabana,1993,5975
11028,NSW,Avoca Beach - Copacabana,1994,6137
11028,NSW,Avoca Beach - Copacabana,1995,6256
11028,NSW,Avoca Beach - Copacabana,1996,6443
11028,NSW,Avoca Beach - Copacabana,1997,6602
11028,NSW,Avoca Beach - Copacabana,1998,6711
11028,NSW,Avoca Beach - Copacabana,1999,6836
11028,NSW,Avoca Beach - Copacabana,2000,6962
11028,NSW,Avoca Beach - Copacabana,2001,7099
11028,NSW,Avoca Beach - Copacabana,2002,7118
11028,NSW,Avoca Beach - Copacabana,2003,7084
11028,NSW,Avoca Beach - Copacabana,2004,7028
11028,NSW,Avoca Beach - Copacabana,2005,6986
11028,NSW,Avoca Beach - Copacabana,2006,6949
11028,NSW,Avoca Beach - Copacabana,2007,6996
11028,NSW,Avoca Beach - Copacabana,2008,7136
11028,NSW,Avoca Beach - Copacabana,2009,7237
11028,NSW,Avoca Beach - Copacabana,2010,7270
11028,NSW,Avoca Beach - Copacabana,2011,7289
11028,NSW,Avoca Beach - Copacabana,2012,7353
11028,NSW,Avoca Beach - Copacabana,2013,7403
11028,NSW,Avoca Beach - Copacabana,2014,7466
11028,NSW,Avoca Beach - Copacabana,2015,7515
11028,NSW,Avoca Beach - Copacabana,2016,7562
11029,NSW,Box Head - MacMasters Beach,1991,8789
11029,NSW,Box Head - MacMasters Beach,1992,8904
11029,NSW,Box Head - MacMasters Beach,1993,9020
11029,NSW,Box Head - MacMasters Beach,1994,9139
11029,NSW,Box Head - MacMasters Beach,1995,9232
11029,NSW,Box Head - MacMasters Beach,1996,9388
11029,NSW,Box Head - MacMasters Beach,1997,9557
11029,NSW,Box Head - MacMasters Beach,1998,9691
11029,NSW,Box Head - MacMasters Beach,1999,9833
11029,NSW,Box Head - MacMasters Beach,2000,9992
11029,NSW,Box Head - MacMasters Beach,2001,10153
11029,NSW,Box Head - MacMasters Beach,2002,10348
11029,NSW,Box Head - MacMasters Beach,2003,10407
11029,NSW,Box Head - MacMasters Beach,2004,10445
11029,NSW,Box Head - MacMasters Beach,2005,10476
11029,NSW,Box Head - MacMasters Beach,2006,10519
11029,NSW,Box Head - MacMasters Beach,2007,10553
11029,NSW,Box Head - MacMasters Beach,2008,10660
11029,NSW,Box Head - MacMasters Beach,2009,10749
11029,NSW,Box Head - MacMasters Beach,2010,10780
11029,NSW,Box Head - MacMasters Beach,2011,10699
11029,NSW,Box Head - MacMasters Beach,2012,10742
11029,NSW,Box Head - MacMasters Beach,2013,10809
11029,NSW,Box Head - MacMasters Beach,2014,10883
11029,NSW,Box Head - MacMasters Beach,2015,11018
11029,NSW,Box Head - MacMasters Beach,2016,11042
11030,NSW,Calga - Kulnura,1991,4397
11030,NSW,Calga - Kulnura,1992,4434
11030,NSW,Calga - Kulnura,1993,4457
11030,NSW,Calga - Kulnura,1994,4471
11030,NSW,Calga - Kulnura,1995,4513
11030,NSW,Calga - Kulnura,1996,4556
11030,NSW,Calga - Kulnura,1997,4589
11030,NSW,Calga - Kulnura,1998,4641
11030,NSW,Calga - Kulnura,1999,4697
11030,NSW,Calga - Kulnura,2000,4741
11030,NSW,Calga - Kulnura,2001,4793
11030,NSW,Calga - Kulnura,2002,4807
11030,NSW,Calga - Kulnura,2003,4788
11030,NSW,Calga - Kulnura,2004,4744
11030,NSW,Calga - Kulnura,2005,4743
11030,NSW,Calga - Kulnura,2006,4756
11030,NSW,Calga - Kulnura,2007,4727
11030,NSW,Calga - Kulnura,2008,4713
11030,NSW,Calga - Kulnura,2009,4682
11030,NSW,Calga - Kulnura,2010,4652
11030,NSW,Calga - Kulnura,2011,4578
11030,NSW,Calga - Kulnura,2012,4608
11030,NSW,Calga - Kulnura,2013,4608
11030,NSW,Calga - Kulnura,2014,4683
11030,NSW,Calga - Kulnura,2015,4781
11030,NSW,Calga - Kulnura,2016,4776
11031,NSW,Erina - Green Point,1991,9018
11031,NSW,Erina - Green Point,1992,9800
11031,NSW,Erina - Green Point,1993,10340
11031,NSW,Erina - Green Point,1994,10850
11031,NSW,Erina - Green Point,1995,11413
11031,NSW,Erina - Green Point,1996,12065
11031,NSW,Erina - Green Point,1997,12286
11031,NSW,Erina - Green Point,1998,12470
11031,NSW,Erina - Green Point,1999,12683
11031,NSW,Erina - Green Point,2000,12949
11031,NSW,Erina - Green Point,2001,13184
11031,NSW,Erina - Green Point,2002,13358
11031,NSW,Erina - Green Point,2003,13612
11031,NSW,Erina - Green Point,2004,13683
11031,NSW,Erina - Green Point,2005,13650
11031,NSW,Erina - Green Point,2006,13674
11031,NSW,Erina - Green Point,2007,13729
11031,NSW,Erina - Green Point,2008,13862
11031,NSW,Erina - Green Point,2009,14027
11031,NSW,Erina - Green Point,2010,14108
11031,NSW,Erina - Green Point,2011,14072
11031,NSW,Erina - Green Point,2012,14127
11031,NSW,Erina - Green Point,2013,14282
11031,NSW,Erina - Green Point,2014,14357
11031,NSW,Erina - Green Point,2015,14412
11031,NSW,Erina - Green Point,2016,14379
11032,NSW,Gosford - Springfield,1991,14652
11032,NSW,Gosford - Springfield,1992,14698
11032,NSW,Gosford - Springfield,1993,14631
11032,NSW,Gosford - Springfield,1994,14499
11032,NSW,Gosford - Springfield,1995,14425
11032,NSW,Gosford - Springfield,1996,14485
11032,NSW,Gosford - Springfield,1997,14719
11032,NSW,Gosford - Springfield,1998,15030
11032,NSW,Gosford - Springfield,1999,15393
11032,NSW,Gosford - Springfield,2000,15737
11032,NSW,Gosford - Springfield,2001,16067
11032,NSW,Gosford - Springfield,2002,16287
11032,NSW,Gosford - Springfield,2003,16694
11032,NSW,Gosford - Springfield,2004,16738
11032,NSW,Gosford - Springfield,2005,17048
11032,NSW,Gosford - Springfield,2006,17202
11032,NSW,Gosford - Springfield,2007,17576
11032,NSW,Gosford - Springfield,2008,17949
11032,NSW,Gosford - Springfield,2009,18173
11032,NSW,Gosford - Springfield,2010,18305
11032,NSW,Gosford - Springfield,2011,18748
11032,NSW,Gosford - Springfield,2012,18990
11032,NSW,Gosford - Springfield,2013,19053
11032,NSW,Gosford - Springfield,2014,19227
11032,NSW,Gosford - Springfield,2015,19422
11032,NSW,Gosford - Springfield,2016,19652
11033,NSW,Kariong,1991,3469
11033,NSW,Kariong,1992,4242
11033,NSW,Kariong,1993,5010
11033,NSW,Kariong,1994,5592
11033,NSW,Kariong,1995,5980
11033,NSW,Kariong,1996,6166
11033,NSW,Kariong,1997,6233
11033,NSW,Kariong,1998,6294
11033,NSW,Kariong,1999,6369
11033,NSW,Kariong,2000,6474
11033,NSW,Kariong,2001,6558
11033,NSW,Kariong,2002,6543
11033,NSW,Kariong,2003,6496
11033,NSW,Kariong,2004,6458
11033,NSW,Kariong,2005,6455
11033,NSW,Kariong,2006,6446
11033,NSW,Kariong,2007,6535
11033,NSW,Kariong,2008,6647
11033,NSW,Kariong,2009,6729
11033,NSW,Kariong,2010,6721
11033,NSW,Kariong,2011,6669
11033,NSW,Kariong,2012,6681
11033,NSW,Kariong,2013,6718
11033,NSW,Kariong,2014,6748
11033,NSW,Kariong,2015,6762
11033,NSW,Kariong,2016,6775
11034,NSW,Kincumber - Picketts Valley,1991,5706
11034,NSW,Kincumber - Picketts Valley,1992,5965
11034,NSW,Kincumber - Picketts Valley,1993,6150
11034,NSW,Kincumber - Picketts Valley,1994,6315
11034,NSW,Kincumber - Picketts Valley,1995,6543
11034,NSW,Kincumber - Picketts Valley,1996,6776
11034,NSW,Kincumber - Picketts Valley,1997,6799
11034,NSW,Kincumber - Picketts Valley,1998,6884
11034,NSW,Kincumber - Picketts Valley,1999,7017
11034,NSW,Kincumber - Picketts Valley,2000,7174
11034,NSW,Kincumber - Picketts Valley,2001,7319
11034,NSW,Kincumber - Picketts Valley,2002,7432
11034,NSW,Kincumber - Picketts Valley,2003,7414
11034,NSW,Kincumber - Picketts Valley,2004,7397
11034,NSW,Kincumber - Picketts Valley,2005,7398
11034,NSW,Kincumber - Picketts Valley,2006,7394
11034,NSW,Kincumber - Picketts Valley,2007,7325
11034,NSW,Kincumber - Picketts Valley,2008,7339
11034,NSW,Kincumber - Picketts Valley,2009,7361
11034,NSW,Kincumber - Picketts Valley,2010,7384
11034,NSW,Kincumber - Picketts Valley,2011,7339
11034,NSW,Kincumber - Picketts Valley,2012,7356
11034,NSW,Kincumber - Picketts Valley,2013,7419
11034,NSW,Kincumber - Picketts Valley,2014,7428
11034,NSW,Kincumber - Picketts Valley,2015,7494
11034,NSW,Kincumber - Picketts Valley,2016,7517
11035,NSW,Narara,1991,6352
11035,NSW,Narara,1992,6459
11035,NSW,Narara,1993,6512
11035,NSW,Narara,1994,6551
11035,NSW,Narara,1995,6574
11035,NSW,Narara,1996,6629
11035,NSW,Narara,1997,6651
11035,NSW,Narara,1998,6682
11035,NSW,Narara,1999,6825
11035,NSW,Narara,2000,6949
11035,NSW,Narara,2001,7037
11035,NSW,Narara,2002,6961
11035,NSW,Narara,2003,6814
11035,NSW,Narara,2004,6729
11035,NSW,Narara,2005,6654
11035,NSW,Narara,2006,6598
11035,NSW,Narara,2007,6580
11035,NSW,Narara,2008,6626
11035,NSW,Narara,2009,6680
11035,NSW,Narara,2010,6738
11035,NSW,Narara,2011,6725
11035,NSW,Narara,2012,6780
11035,NSW,Narara,2013,6817
11035,NSW,Narara,2014,6898
11035,NSW,Narara,2015,6922
11035,NSW,Narara,2016,6893
11036,NSW,Niagara Park - Lisarow,1991,5006
11036,NSW,Niagara Park - Lisarow,1992,5254
11036,NSW,Niagara Park - Lisarow,1993,5475
11036,NSW,Niagara Park - Lisarow,1994,5700
11036,NSW,Niagara Park - Lisarow,1995,6039
11036,NSW,Niagara Park - Lisarow,1996,6308
11036,NSW,Niagara Park - Lisarow,1997,6444
11036,NSW,Niagara Park - Lisarow,1998,6564
11036,NSW,Niagara Park - Lisarow,1999,6819
11036,NSW,Niagara Park - Lisarow,2000,7128
11036,NSW,Niagara Park - Lisarow,2001,7341
11036,NSW,Niagara Park - Lisarow,2002,7467
11036,NSW,Niagara Park - Lisarow,2003,7489
11036,NSW,Niagara Park - Lisarow,2004,7526
11036,NSW,Niagara Park - Lisarow,2005,7581
11036,NSW,Niagara Park - Lisarow,2006,7666
11036,NSW,Niagara Park - Lisarow,2007,7799
11036,NSW,Niagara Park - Lisarow,2008,7985
11036,NSW,Niagara Park - Lisarow,2009,8179
11036,NSW,Niagara Park - Lisarow,2010,8280
11036,NSW,Niagara Park - Lisarow,2011,8299
11036,NSW,Niagara Park - Lisarow,2012,8357
11036,NSW,Niagara Park - Lisarow,2013,8392
11036,NSW,Niagara Park - Lisarow,2014,8467
11036,NSW,Niagara Park - Lisarow,2015,8485
11036,NSW,Niagara Park - Lisarow,2016,8456
11037,NSW,Point Clare - Koolewong,1991,6077
11037,NSW,Point Clare - Koolewong,1992,6133
11037,NSW,Point Clare - Koolewong,1993,6190
11037,NSW,Point Clare - Koolewong,1994,6242
11037,NSW,Point Clare - Koolewong,1995,6294
11037,NSW,Point Clare - Koolewong,1996,6404
11037,NSW,Point Clare - Koolewong,1997,6391
11037,NSW,Point Clare - Koolewong,1998,6371
11037,NSW,Point Clare - Koolewong,1999,6366
11037,NSW,Point Clare - Koolewong,2000,6390
11037,NSW,Point Clare - Koolewong,2001,6393
11037,NSW,Point Clare - Koolewong,2002,6368
11037,NSW,Point Clare - Koolewong,2003,6265
11037,NSW,Point Clare - Koolewong,2004,6187
11037,NSW,Point Clare - Koolewong,2005,6122
11037,NSW,Point Clare - Koolewong,2006,6101
11037,NSW,Point Clare - Koolewong,2007,6124
11037,NSW,Point Clare - Koolewong,2008,6240
11037,NSW,Point Clare - Koolewong,2009,6359
11037,NSW,Point Clare - Koolewong,2010,6442
11037,NSW,Point Clare - Koolewong,2011,6513
11037,NSW,Point Clare - Koolewong,2012,6559
11037,NSW,Point Clare - Koolewong,2013,6526
11037,NSW,Point Clare - Koolewong,2014,6566
11037,NSW,Point Clare - Koolewong,2015,6516
11037,NSW,Point Clare - Koolewong,2016,6542
11038,NSW,Saratoga - Davistown,1991,5299
11038,NSW,Saratoga - Davistown,1992,5446
11038,NSW,Saratoga - Davistown,1993,5574
11038,NSW,Saratoga - Davistown,1994,5656
11038,NSW,Saratoga - Davistown,1995,5846
11038,NSW,Saratoga - Davistown,1996,6027
11038,NSW,Saratoga - Davistown,1997,6141
11038,NSW,Saratoga - Davistown,1998,6237
11038,NSW,Saratoga - Davistown,1999,6336
11038,NSW,Saratoga - Davistown,2000,6422
11038,NSW,Saratoga - Davistown,2001,6528
11038,NSW,Saratoga - Davistown,2002,6572
11038,NSW,Saratoga - Davistown,2003,6501
11038,NSW,Saratoga - Davistown,2004,6491
11038,NSW,Saratoga - Davistown,2005,6494
11038,NSW,Saratoga - Davistown,2006,6512
11038,NSW,Saratoga - Davistown,2007,6603
11038,NSW,Saratoga - Davistown,2008,6695
11038,NSW,Saratoga - Davistown,2009,6766
11038,NSW,Saratoga - Davistown,2010,6836
11038,NSW,Saratoga - Davistown,2011,6843
11038,NSW,Saratoga - Davistown,2012,6867
11038,NSW,Saratoga - Davistown,2013,6904
11038,NSW,Saratoga - Davistown,2014,6966
11038,NSW,Saratoga - Davistown,2015,6991
11038,NSW,Saratoga - Davistown,2016,7016
11039,NSW,Terrigal - North Avoca,1991,9288
11039,NSW,Terrigal - North Avoca,1992,9607
11039,NSW,Terrigal - North Avoca,1993,9884
11039,NSW,Terrigal - North Avoca,1994,10167
11039,NSW,Terrigal - North Avoca,1995,10382
11039,NSW,Terrigal - North Avoca,1996,10598
11039,NSW,Terrigal - North Avoca,1997,10922
11039,NSW,Terrigal - North Avoca,1998,11154
11039,NSW,Terrigal - North Avoca,1999,11395
11039,NSW,Terrigal - North Avoca,2000,11590
11039,NSW,Terrigal - North Avoca,2001,11850
11039,NSW,Terrigal - North Avoca,2002,11914
11039,NSW,Terrigal - North Avoca,2003,12025
11039,NSW,Terrigal - North Avoca,2004,11968
11039,NSW,Terrigal - North Avoca,2005,11976
11039,NSW,Terrigal - North Avoca,2006,12079
11039,NSW,Terrigal - North Avoca,2007,12429
11039,NSW,Terrigal - North Avoca,2008,12748
11039,NSW,Terrigal - North Avoca,2009,12989
11039,NSW,Terrigal - North Avoca,2010,13160
11039,NSW,Terrigal - North Avoca,2011,13224
11039,NSW,Terrigal - North Avoca,2012,13391
11039,NSW,Terrigal - North Avoca,2013,13548
11039,NSW,Terrigal - North Avoca,2014,13644
11039,NSW,Terrigal - North Avoca,2015,13826
11039,NSW,Terrigal - North Avoca,2016,13968
11040,NSW,Umina - Booker Bay - Patonga,1991,20888
11040,NSW,Umina - Booker Bay - Patonga,1992,21194
11040,NSW,Umina - Booker Bay - Patonga,1993,21346
11040,NSW,Umina - Booker Bay - Patonga,1994,21421
11040,NSW,Umina - Booker Bay - Patonga,1995,21545
11040,NSW,Umina - Booker Bay - Patonga,1996,21715
11040,NSW,Umina - Booker Bay - Patonga,1997,21849
11040,NSW,Umina - Booker Bay - Patonga,1998,21909
11040,NSW,Umina - Booker Bay - Patonga,1999,22150
11040,NSW,Umina - Booker Bay - Patonga,2000,22295
11040,NSW,Umina - Booker Bay - Patonga,2001,22465
11040,NSW,Umina - Booker Bay - Patonga,2002,22440
11040,NSW,Umina - Booker Bay - Patonga,2003,22299
11040,NSW,Umina - Booker Bay - Patonga,2004,22204
11040,NSW,Umina - Booker Bay - Patonga,2005,22264
11040,NSW,Umina - Booker Bay - Patonga,2006,22318
11040,NSW,Umina - Booker Bay - Patonga,2007,22403
11040,NSW,Umina - Booker Bay - Patonga,2008,22779
11040,NSW,Umina - Booker Bay - Patonga,2009,22914
11040,NSW,Umina - Booker Bay - Patonga,2010,23179
11040,NSW,Umina - Booker Bay - Patonga,2011,23310
11040,NSW,Umina - Booker Bay - Patonga,2012,23372
11040,NSW,Umina - Booker Bay - Patonga,2013,23560
11040,NSW,Umina - Booker Bay - Patonga,2014,23699
11040,NSW,Umina - Booker Bay - Patonga,2015,23988
11040,NSW,Umina - Booker Bay - Patonga,2016,24004
11041,NSW,Wamberal - Forresters Beach,1991,7463
11041,NSW,Wamberal - Forresters Beach,1992,7630
11041,NSW,Wamberal - Forresters Beach,1993,7797
11041,NSW,Wamberal - Forresters Beach,1994,8019
11041,NSW,Wamberal - Forresters Beach,1995,8285
11041,NSW,Wamberal - Forresters Beach,1996,8483
11041,NSW,Wamberal - Forresters Beach,1997,8663
11041,NSW,Wamberal - Forresters Beach,1998,8696
11041,NSW,Wamberal - Forresters Beach,1999,8874
11041,NSW,Wamberal - Forresters Beach,2000,8920
11041,NSW,Wamberal - Forresters Beach,2001,9039
11041,NSW,Wamberal - Forresters Beach,2002,9077
11041,NSW,Wamberal - Forresters Beach,2003,9028
11041,NSW,Wamberal - Forresters Beach,2004,9057
11041,NSW,Wamberal - Forresters Beach,2005,9049
11041,NSW,Wamberal - Forresters Beach,2006,9079
11041,NSW,Wamberal - Forresters Beach,2007,9032
11041,NSW,Wamberal - Forresters Beach,2008,9103
11041,NSW,Wamberal - Forresters Beach,2009,9230
11041,NSW,Wamberal - Forresters Beach,2010,9296
11041,NSW,Wamberal - Forresters Beach,2011,9511
11041,NSW,Wamberal - Forresters Beach,2012,9673
11041,NSW,Wamberal - Forresters Beach,2013,9801
11041,NSW,Wamberal - Forresters Beach,2014,9985
11041,NSW,Wamberal - Forresters Beach,2015,10141
11041,NSW,Wamberal - Forresters Beach,2016,10298
11042,NSW,Woy Woy - Blackwall,1991,12367
11042,NSW,Woy Woy - Blackwall,1992,12419
11042,NSW,Woy Woy - Blackwall,1993,12439
11042,NSW,Woy Woy - Blackwall,1994,12448
11042,NSW,Woy Woy - Blackwall,1995,12464
11042,NSW,Woy Woy - Blackwall,1996,12553
11042,NSW,Woy Woy - Blackwall,1997,12644
11042,NSW,Woy Woy - Blackwall,1998,12724
11042,NSW,Woy Woy - Blackwall,1999,12797
11042,NSW,Woy Woy - Blackwall,2000,12922
11042,NSW,Woy Woy - Blackwall,2001,13029
11042,NSW,Woy Woy - Blackwall,2002,13084
11042,NSW,Woy Woy - Blackwall,2003,13022
11042,NSW,Woy Woy - Blackwall,2004,13104
11042,NSW,Woy Woy - Blackwall,2005,13155
11042,NSW,Woy Woy - Blackwall,2006,13260
11042,NSW,Woy Woy - Blackwall,2007,13271
11042,NSW,Woy Woy - Blackwall,2008,13365
11042,NSW,Woy Woy - Blackwall,2009,13529
11042,NSW,Woy Woy - Blackwall,2010,13622
11042,NSW,Woy Woy - Blackwall,2011,13669
11042,NSW,Woy Woy - Blackwall,2012,13846
11042,NSW,Woy Woy - Blackwall,2013,13973
11042,NSW,Woy Woy - Blackwall,2014,14054
11042,NSW,Woy Woy - Blackwall,2015,14116
11042,NSW,Woy Woy - Blackwall,2016,14163
11043,NSW,Wyoming,1991,11269
11043,NSW,Wyoming,1992,11242
11043,NSW,Wyoming,1993,11234
11043,NSW,Wyoming,1994,11223
11043,NSW,Wyoming,1995,11236
11043,NSW,Wyoming,1996,11303
11043,NSW,Wyoming,1997,11371
11043,NSW,Wyoming,1998,11425
11043,NSW,Wyoming,1999,11507
11043,NSW,Wyoming,2000,11643
11043,NSW,Wyoming,2001,11741
11043,NSW,Wyoming,2002,11612
11043,NSW,Wyoming,2003,11520
11043,NSW,Wyoming,2004,11464
11043,NSW,Wyoming,2005,11411
11043,NSW,Wyoming,2006,11332
11043,NSW,Wyoming,2007,11293
11043,NSW,Wyoming,2008,11306
11043,NSW,Wyoming,2009,11477
11043,NSW,Wyoming,2010,11578
11043,NSW,Wyoming,2011,11530
11043,NSW,Wyoming,2012,11576
11043,NSW,Wyoming,2013,11593
11043,NSW,Wyoming,2014,11572
11043,NSW,Wyoming,2015,11600
11043,NSW,Wyoming,2016,11643
11044,NSW,Bateau Bay - Killarney Vale,1991,19426
11044,NSW,Bateau Bay - Killarney Vale,1992,19804
11044,NSW,Bateau Bay - Killarney Vale,1993,20056
11044,NSW,Bateau Bay - Killarney Vale,1994,20276
11044,NSW,Bateau Bay - Killarney Vale,1995,20432
11044,NSW,Bateau Bay - Killarney Vale,1996,20754
11044,NSW,Bateau Bay - Killarney Vale,1997,20997
11044,NSW,Bateau Bay - Killarney Vale,1998,21151
11044,NSW,Bateau Bay - Killarney Vale,1999,21206
11044,NSW,Bateau Bay - Killarney Vale,2000,21283
11044,NSW,Bateau Bay - Killarney Vale,2001,21439
11044,NSW,Bateau Bay - Killarney Vale,2002,21461
11044,NSW,Bateau Bay - Killarney Vale,2003,21431
11044,NSW,Bateau Bay - Killarney Vale,2004,21473
11044,NSW,Bateau Bay - Killarney Vale,2005,21488
11044,NSW,Bateau Bay - Killarney Vale,2006,21468
11044,NSW,Bateau Bay - Killarney Vale,2007,21423
11044,NSW,Bateau Bay - Killarney Vale,2008,21717
11044,NSW,Bateau Bay - Killarney Vale,2009,21897
11044,NSW,Bateau Bay - Killarney Vale,2010,22050
11044,NSW,Bateau Bay - Killarney Vale,2011,22025
11044,NSW,Bateau Bay - Killarney Vale,2012,22155
11044,NSW,Bateau Bay - Killarney Vale,2013,22329
11044,NSW,Bateau Bay - Killarney Vale,2014,22457
11044,NSW,Bateau Bay - Killarney Vale,2015,22522
11044,NSW,Bateau Bay - Killarney Vale,2016,22607
11045,NSW,Blue Haven - San Remo,1991,4454
11045,NSW,Blue Haven - San Remo,1992,4888
11045,NSW,Blue Haven - San Remo,1993,5150
11045,NSW,Blue Haven - San Remo,1994,5532
11045,NSW,Blue Haven - San Remo,1995,5789
11045,NSW,Blue Haven - San Remo,1996,6228
11045,NSW,Blue Haven - San Remo,1997,6811
11045,NSW,Blue Haven - San Remo,1998,7446
11045,NSW,Blue Haven - San Remo,1999,7938
11045,NSW,Blue Haven - San Remo,2000,8446
11045,NSW,Blue Haven - San Remo,2001,9010
11045,NSW,Blue Haven - San Remo,2002,9356
11045,NSW,Blue Haven - San Remo,2003,9631
11045,NSW,Blue Haven - San Remo,2004,9906
11045,NSW,Blue Haven - San Remo,2005,10050
11045,NSW,Blue Haven - San Remo,2006,10169
11045,NSW,Blue Haven - San Remo,2007,10373
11045,NSW,Blue Haven - San Remo,2008,10615
11045,NSW,Blue Haven - San Remo,2009,10790
11045,NSW,Blue Haven - San Remo,2010,10945
11045,NSW,Blue Haven - San Remo,2011,11087
11045,NSW,Blue Haven - San Remo,2012,11167
11045,NSW,Blue Haven - San Remo,2013,11216
11045,NSW,Blue Haven - San Remo,2014,11290
11045,NSW,Blue Haven - San Remo,2015,11326
11045,NSW,Blue Haven - San Remo,2016,11355
11046,NSW,Budgewoi - Buff Point - Halekulani,1991,7725
11046,NSW,Budgewoi - Buff Point - Halekulani,1992,7905
11046,NSW,Budgewoi - Buff Point - Halekulani,1993,8075
11046,NSW,Budgewoi - Buff Point - Halekulani,1994,8222
11046,NSW,Budgewoi - Buff Point - Halekulani,1995,8349
11046,NSW,Budgewoi - Buff Point - Halekulani,1996,8539
11046,NSW,Budgewoi - Buff Point - Halekulani,1997,8690
11046,NSW,Budgewoi - Buff Point - Halekulani,1998,8854
11046,NSW,Budgewoi - Buff Point - Halekulani,1999,8914
11046,NSW,Budgewoi - Buff Point - Halekulani,2000,8919
11046,NSW,Budgewoi - Buff Point - Halekulani,2001,9024
11046,NSW,Budgewoi - Buff Point - Halekulani,2002,8993
11046,NSW,Budgewoi - Buff Point - Halekulani,2003,8938
11046,NSW,Budgewoi - Buff Point - Halekulani,2004,8895
11046,NSW,Budgewoi - Buff Point - Halekulani,2005,8893
11046,NSW,Budgewoi - Buff Point - Halekulani,2006,8879
11046,NSW,Budgewoi - Buff Point - Halekulani,2007,8845
